"kind","id","status","title","summary","locale","location_code","location_name","assignee","submitted_at","total_minor","currency"
"request","c9200888-8641-4727-ba78-60d9887c5a67","submitted","Admin ops bulk ms4cnj75-03","Guest request detail for Admin ops bulk ms4cnj75-03","en","lobby","Lobby","","2026-07-28T07:43:53.662Z","",""
"request","be81e0b0-e517-4784-bf2b-aef4f23dc50c","submitted","Admin ops bulk ms4cnj75-02","Guest request detail for Admin ops bulk ms4cnj75-02","en","lobby","Lobby","","2026-07-28T07:43:53.644Z","",""
"request","8222180a-27e0-4544-aa5c-6f2352a2eef7","submitted","Admin ops bulk ms4cnj75-01","Guest request detail for Admin ops bulk ms4cnj75-01","en","lobby","Lobby","","2026-07-28T07:43:53.623Z","",""
"request","997a9a50-d4c4-410c-9f50-39dea19ae42f","submitted","Admin ops bulk ms4cnj75-00","Guest request detail for Admin ops bulk ms4cnj75-00","en","lobby","Lobby","","2026-07-28T07:43:53.602Z","",""
"request","9510712c-2bcd-49b5-b349-3f1b5dbdc78e","submitted","Admin ops towels ms4cnhy7","Guest request detail for Admin ops towels ms4cnhy7","en","lobby","Lobby","","2026-07-28T07:43:51.993Z","",""
"request","623f2137-5acc-44a5-a051-0a9dfd786666","submitted","Analytics towels 1785224627840","Please bring two towels.","en","lobby","Lobby","","2026-07-28T07:43:47.851Z","",""
"request","25c44a60-eb39-480a-ade7-92d704f742bb","submitted","Admin ops towels ms4cl25v","Guest request detail for Admin ops towels ms4cl25v","en","lobby","Lobby","","2026-07-28T07:41:58.215Z","",""
"request","15b2ea04-5389-4237-8703-ea9967ca29f7","submitted","Analytics towels 1785224513611","Please bring two towels.","en","lobby","Lobby","","2026-07-28T07:41:53.621Z","",""
"request","540a5fd4-c0d8-4a69-b6b3-35cb9fea6b9f","submitted","Admin ops towels 1785224342151-5","Please bring two towels. Admin ops towels 1785224342151-5","en","lobby","Lobby","","2026-07-28T07:39:02.376Z","",""
"request","6c4b828e-003d-4122-adf0-b6081fb9efd4","submitted","Admin ops towels 1785224341891-4","Please bring two towels. Admin ops towels 1785224341891-4","en","lobby","Lobby","","2026-07-28T07:39:02.147Z","",""
"request","ce7ef8fb-9b33-4edb-a104-306247222ff2","submitted","Admin ops towels 1785224341634-3","Please bring two towels. Admin ops towels 1785224341634-3","en","lobby","Lobby","","2026-07-28T07:39:01.886Z","",""
"request","af582ff3-5136-4be3-936e-6e04677345fa","submitted","Admin ops towels 1785224341406-2","Please bring two towels. Admin ops towels 1785224341406-2","en","lobby","Lobby","","2026-07-28T07:39:01.631Z","",""
"request","80d8c8e1-002b-4bb2-b74a-0a748366a27b","submitted","Admin ops towels 1785224341167-1","Please bring two towels. Admin ops towels 1785224341167-1","en","lobby","Lobby","","2026-07-28T07:39:01.401Z","",""
"request","7af658df-231f-4019-89fc-14487d2b7fb1","submitted","Admin ops towels 1785224340824-0","Please bring two towels. Admin ops towels 1785224340824-0","en","lobby","Lobby","","2026-07-28T07:39:01.159Z","",""
"request","2947f962-e7f0-4daf-9a67-2a899b82bef0","submitted","Extra towels","Please bring two towels. Extra towels","en","lobby","Lobby","","2026-07-28T07:38:59.715Z","",""
"request","1fb0f0ed-c831-4cc3-a297-f1c201cf3fc9","submitted","Extra towels","Please bring two towels. Extra towels","en","lobby","Lobby","","2026-07-28T07:38:58.150Z","",""
"request","6be87eac-6582-42e3-a098-da325e1f8164","submitted","Extra towels","Please bring two towels. Extra towels","en","lobby","Lobby","Hotel Staff","2026-07-28T07:38:56.553Z","",""
"request","de94455d-183a-4d01-84f6-5dc6f201cded","submitted","Admin ops bulk ms4bxaxw-20","Guest request detail for Admin ops bulk ms4bxaxw-20","en","lobby","Lobby","","2026-07-28T07:23:30.110Z","",""
"request","ae2ad0c2-6af8-4477-aeb2-0dcd63ce4cf3","submitted","Admin ops bulk ms4bxaxw-19","Guest request detail for Admin ops bulk ms4bxaxw-19","en","lobby","Lobby","","2026-07-28T07:23:30.096Z","",""
"request","89ec7cef-2416-4aae-bd5c-be755030ab34","submitted","Admin ops bulk ms4bxaxw-18","Guest request detail for Admin ops bulk ms4bxaxw-18","en","lobby","Lobby","","2026-07-28T07:23:30.080Z","",""
"request","3abd1c1c-abd2-4fe3-8c2d-38ca331c73ba","submitted","Admin ops bulk ms4bxaxw-17","Guest request detail for Admin ops bulk ms4bxaxw-17","en","lobby","Lobby","","2026-07-28T07:23:30.065Z","",""
"request","88e8e37d-dd10-448e-88a2-8875c8092dd4","submitted","Admin ops bulk ms4bxaxw-16","Guest request detail for Admin ops bulk ms4bxaxw-16","en","lobby","Lobby","","2026-07-28T07:23:30.052Z","",""
"request","f3430c4e-e277-474f-9a89-9860f1915457","submitted","Admin ops bulk ms4bxaxw-15","Guest request detail for Admin ops bulk ms4bxaxw-15","en","lobby","Lobby","","2026-07-28T07:23:30.038Z","",""
"request","6888543c-ecf7-4f71-ae11-acef1aaf4418","submitted","Admin ops bulk ms4bxaxw-14","Guest request detail for Admin ops bulk ms4bxaxw-14","en","lobby","Lobby","","2026-07-28T07:23:30.020Z","",""
"request","8c9c9bf4-8e89-4177-90a6-7e7db829efcc","submitted","Admin ops bulk ms4bxaxw-13","Guest request detail for Admin ops bulk ms4bxaxw-13","en","lobby","Lobby","","2026-07-28T07:23:30.010Z","",""
"request","6f241b75-4f22-40b6-855a-c22b3017ae50","submitted","Admin ops bulk ms4bxaxw-12","Guest request detail for Admin ops bulk ms4bxaxw-12","en","lobby","Lobby","","2026-07-28T07:23:29.999Z","",""
"request","ffdc9cd2-5b4d-4ee6-b902-4336e06063b8","submitted","Admin ops bulk ms4bxaxw-11","Guest request detail for Admin ops bulk ms4bxaxw-11","en","lobby","Lobby","","2026-07-28T07:23:29.980Z","",""
"request","39cf2760-96d4-4cda-90e3-28f3fdcab7d3","submitted","Admin ops bulk ms4bxaxw-10","Guest request detail for Admin ops bulk ms4bxaxw-10","en","lobby","Lobby","","2026-07-28T07:23:29.968Z","",""
"request","f4644ee2-89f4-483e-ac19-14000d769e31","submitted","Admin ops bulk ms4bxaxw-09","Guest request detail for Admin ops bulk ms4bxaxw-09","en","lobby","Lobby","","2026-07-28T07:23:29.956Z","",""
"request","b4fdb50d-f909-45c2-a67e-a665f0620f16","submitted","Admin ops bulk ms4bxaxw-08","Guest request detail for Admin ops bulk ms4bxaxw-08","en","lobby","Lobby","","2026-07-28T07:23:29.946Z","",""
"request","8cb967bd-f47d-4261-9739-fbea00de1bc1","submitted","Admin ops bulk ms4bxaxw-07","Guest request detail for Admin ops bulk ms4bxaxw-07","en","lobby","Lobby","","2026-07-28T07:23:29.935Z","",""
"request","8f0be4a6-4f1f-4f59-a2e1-97c3611e16da","submitted","Admin ops bulk ms4bxaxw-06","Guest request detail for Admin ops bulk ms4bxaxw-06","en","lobby","Lobby","","2026-07-28T07:23:29.921Z","",""
"request","1e4d46a0-098f-4bcc-a8b2-091f92cb15e0","submitted","Admin ops bulk ms4bxaxw-05","Guest request detail for Admin ops bulk ms4bxaxw-05","en","lobby","Lobby","","2026-07-28T07:23:29.907Z","",""
"request","c666d969-a685-4258-b2f3-601ddd9cf106","submitted","Admin ops bulk ms4bxaxw-04","Guest request detail for Admin ops bulk ms4bxaxw-04","en","lobby","Lobby","","2026-07-28T07:23:29.887Z","",""
"request","837f422a-450e-499a-bfa7-0d257d649b2d","submitted","Admin ops bulk ms4bxaxw-03","Guest request detail for Admin ops bulk ms4bxaxw-03","en","lobby","Lobby","","2026-07-28T07:23:29.876Z","",""
"request","760452fd-08e2-4d80-950e-4d933233bace","submitted","Admin ops bulk ms4bxaxw-02","Guest request detail for Admin ops bulk ms4bxaxw-02","en","lobby","Lobby","","2026-07-28T07:23:29.865Z","",""
"request","aeef9868-846f-4ae4-85ff-0348c1e38148","submitted","Admin ops bulk ms4bxaxw-01","Guest request detail for Admin ops bulk ms4bxaxw-01","en","lobby","Lobby","","2026-07-28T07:23:29.853Z","",""
"request","d4f852eb-b9e4-49c2-8119-67c8b079b79f","submitted","Admin ops bulk ms4bxaxw-00","Guest request detail for Admin ops bulk ms4bxaxw-00","en","lobby","Lobby","","2026-07-28T07:23:29.838Z","",""
"request","e2f18516-14f7-4208-a232-5b22823d026a","submitted","Admin ops towels ms4bx9tg","Guest request detail for Admin ops towels ms4bx9tg","en","lobby","Lobby","","2026-07-28T07:23:28.388Z","",""
"request","7cfdc992-c1bf-4776-be9c-4cf78c2a67fe","submitted","Admin ops bulk ms4bqkoe-20","Guest request detail for Admin ops bulk ms4bqkoe-20","en","lobby","Lobby","","2026-07-28T07:18:16.162Z","",""
"request","b5ca1375-bc3a-40ef-8a8b-eb6c08553be3","submitted","Admin ops bulk ms4bqkoe-19","Guest request detail for Admin ops bulk ms4bqkoe-19","en","lobby","Lobby","","2026-07-28T07:18:16.149Z","",""
"request","e3f7b41a-81a5-4116-8cd6-f1a967f9bb90","submitted","Admin ops bulk ms4bqkoe-18","Guest request detail for Admin ops bulk ms4bqkoe-18","en","lobby","Lobby","","2026-07-28T07:18:16.138Z","",""
"request","1c622330-e4e3-433b-8f9b-80f50246c56c","submitted","Admin ops bulk ms4bqkoe-17","Guest request detail for Admin ops bulk ms4bqkoe-17","en","lobby","Lobby","","2026-07-28T07:18:16.126Z","",""
"request","ad071831-70d3-4f1e-ba5f-56f4129b01c1","submitted","Admin ops bulk ms4bqkoe-16","Guest request detail for Admin ops bulk ms4bqkoe-16","en","lobby","Lobby","","2026-07-28T07:18:16.115Z","",""
"request","475972e4-ca02-44ea-97f4-318c49a6e884","submitted","Admin ops bulk ms4bqkoe-15","Guest request detail for Admin ops bulk ms4bqkoe-15","en","lobby","Lobby","","2026-07-28T07:18:16.101Z","",""
"request","d4d9684e-6278-4b83-8df7-196dae0fe0c1","submitted","Admin ops bulk ms4bqkoe-14","Guest request detail for Admin ops bulk ms4bqkoe-14","en","lobby","Lobby","","2026-07-28T07:18:16.055Z","",""
"request","d44dae5d-74f2-45ed-8fb1-424b2de2ea32","submitted","Admin ops bulk ms4bqkoe-13","Guest request detail for Admin ops bulk ms4bqkoe-13","en","lobby","Lobby","","2026-07-28T07:18:16.039Z","",""
"request","e70b7b76-b41f-4c21-a8df-bd7014084a23","submitted","Admin ops bulk ms4bqkoe-12","Guest request detail for Admin ops bulk ms4bqkoe-12","en","lobby","Lobby","","2026-07-28T07:18:16.022Z","",""
"request","ed890430-1d7e-4273-ae6b-ba1b9b105024","submitted","Admin ops bulk ms4bqkoe-11","Guest request detail for Admin ops bulk ms4bqkoe-11","en","lobby","Lobby","","2026-07-28T07:18:16.003Z","",""
"request","a0ffc691-58d9-49a2-86d3-351ce6f16068","submitted","Admin ops bulk ms4bqkoe-10","Guest request detail for Admin ops bulk ms4bqkoe-10","en","lobby","Lobby","","2026-07-28T07:18:15.992Z","",""
"request","a4d3cdaa-62a5-4ea5-a1f1-fa33131581b2","submitted","Admin ops bulk ms4bqkoe-09","Guest request detail for Admin ops bulk ms4bqkoe-09","en","lobby","Lobby","","2026-07-28T07:18:15.982Z","",""
"request","5f4f061e-fb98-47b1-9853-bed69318a169","submitted","Admin ops bulk ms4bqkoe-08","Guest request detail for Admin ops bulk ms4bqkoe-08","en","lobby","Lobby","","2026-07-28T07:18:15.967Z","",""
"request","38773fea-5f6a-45f9-a874-def045281d9d","submitted","Admin ops bulk ms4bqkoe-07","Guest request detail for Admin ops bulk ms4bqkoe-07","en","lobby","Lobby","","2026-07-28T07:18:15.957Z","",""
"request","80991575-4e6f-498e-88db-dedd99377812","submitted","Admin ops bulk ms4bqkoe-06","Guest request detail for Admin ops bulk ms4bqkoe-06","en","lobby","Lobby","","2026-07-28T07:18:15.946Z","",""
"request","13b90abb-9764-43ee-a857-8443eec0202c","submitted","Admin ops bulk ms4bqkoe-05","Guest request detail for Admin ops bulk ms4bqkoe-05","en","lobby","Lobby","","2026-07-28T07:18:15.933Z","",""
"request","1552f4f4-f1e8-423d-acdd-4df4c214e857","submitted","Admin ops bulk ms4bqkoe-04","Guest request detail for Admin ops bulk ms4bqkoe-04","en","lobby","Lobby","","2026-07-28T07:18:15.920Z","",""
"request","7d48f691-b84f-4131-9a60-9bfc51b23ba0","submitted","Admin ops bulk ms4bqkoe-03","Guest request detail for Admin ops bulk ms4bqkoe-03","en","lobby","Lobby","","2026-07-28T07:18:15.907Z","",""
"request","93b6853a-d0b7-433f-bd7f-887ccc587920","submitted","Admin ops bulk ms4bqkoe-02","Guest request detail for Admin ops bulk ms4bqkoe-02","en","lobby","Lobby","","2026-07-28T07:18:15.892Z","",""
"request","d07fd5b2-0e2c-4dcc-9c0b-7fadbab37192","submitted","Admin ops bulk ms4bqkoe-01","Guest request detail for Admin ops bulk ms4bqkoe-01","en","lobby","Lobby","","2026-07-28T07:18:15.879Z","",""
"request","f2a47fd6-827b-4d45-b156-2842acf519f1","submitted","Admin ops bulk ms4bqkoe-00","Guest request detail for Admin ops bulk ms4bqkoe-00","en","lobby","Lobby","","2026-07-28T07:18:15.866Z","",""
"request","88565d1a-da90-43a4-aee5-95af279450aa","submitted","Admin ops towels ms4bqjl2","Guest request detail for Admin ops towels ms4bqjl2","en","lobby","Lobby","","2026-07-28T07:18:14.452Z","",""
"request","64724f5a-a8af-471e-97b6-460e4b86a758","submitted","Admin ops bulk ms4blt6p-20","Guest request detail for Admin ops bulk ms4blt6p-20","en","lobby","Lobby","","2026-07-28T07:14:33.947Z","",""
"request","2f80140b-8666-4c94-b41d-979ba8fc529a","submitted","Admin ops bulk ms4blt6p-19","Guest request detail for Admin ops bulk ms4blt6p-19","en","lobby","Lobby","","2026-07-28T07:14:33.934Z","",""
"request","c5b41036-bb2f-4248-bee6-4a14216aa790","submitted","Admin ops bulk ms4blt6p-18","Guest request detail for Admin ops bulk ms4blt6p-18","en","lobby","Lobby","","2026-07-28T07:14:33.914Z","",""
"request","60484136-d01c-4cc3-866b-8e0fd5daf178","submitted","Admin ops bulk ms4blt6p-17","Guest request detail for Admin ops bulk ms4blt6p-17","en","lobby","Lobby","","2026-07-28T07:14:33.897Z","",""
"request","d73f8c86-48da-4f5e-a5d2-86883d5e0071","submitted","Admin ops bulk ms4blt6p-16","Guest request detail for Admin ops bulk ms4blt6p-16","en","lobby","Lobby","","2026-07-28T07:14:33.872Z","",""
"request","cc4eae10-78dc-4cc3-8c9e-3fc43867f4ca","submitted","Admin ops bulk ms4blt6p-15","Guest request detail for Admin ops bulk ms4blt6p-15","en","lobby","Lobby","","2026-07-28T07:14:33.850Z","",""
"request","26be6b97-8e1d-4ef6-98a7-92a2da68bce8","submitted","Admin ops bulk ms4blt6p-14","Guest request detail for Admin ops bulk ms4blt6p-14","en","lobby","Lobby","","2026-07-28T07:14:33.833Z","",""
"request","6e9984de-d5dc-43e0-9b9d-91271f47afbe","submitted","Admin ops bulk ms4blt6p-13","Guest request detail for Admin ops bulk ms4blt6p-13","en","lobby","Lobby","","2026-07-28T07:14:33.821Z","",""
"request","c63399c3-c152-42ca-adce-6fbc5033e8f1","submitted","Admin ops bulk ms4blt6p-12","Guest request detail for Admin ops bulk ms4blt6p-12","en","lobby","Lobby","","2026-07-28T07:14:33.802Z","",""
"request","67f1edd5-6f2b-41d4-a5d9-adf62b19e5aa","submitted","Admin ops bulk ms4blt6p-11","Guest request detail for Admin ops bulk ms4blt6p-11","en","lobby","Lobby","","2026-07-28T07:14:33.781Z","",""
"request","79ff0d0a-2121-4269-99f4-3dfc0c208e4e","submitted","Admin ops bulk ms4blt6p-10","Guest request detail for Admin ops bulk ms4blt6p-10","en","lobby","Lobby","","2026-07-28T07:14:33.766Z","",""
"request","986d233e-6fd9-4091-9ecc-8fa0fedfcbb1","submitted","Admin ops bulk ms4blt6p-09","Guest request detail for Admin ops bulk ms4blt6p-09","en","lobby","Lobby","","2026-07-28T07:14:33.750Z","",""
"request","23d4d612-9686-4508-92af-20273e9c6ebb","submitted","Admin ops bulk ms4blt6p-08","Guest request detail for Admin ops bulk ms4blt6p-08","en","lobby","Lobby","","2026-07-28T07:14:33.737Z","",""
"request","62eb83c2-80f7-4297-a920-fb8e31723c54","submitted","Admin ops bulk ms4blt6p-07","Guest request detail for Admin ops bulk ms4blt6p-07","en","lobby","Lobby","","2026-07-28T07:14:33.723Z","",""
"request","a6367592-d705-419f-8083-c4647dd8f210","submitted","Admin ops bulk ms4blt6p-06","Guest request detail for Admin ops bulk ms4blt6p-06","en","lobby","Lobby","","2026-07-28T07:14:33.706Z","",""
"request","1b364c6f-afd0-4385-b0d4-a98913794d20","submitted","Admin ops bulk ms4blt6p-05","Guest request detail for Admin ops bulk ms4blt6p-05","en","lobby","Lobby","","2026-07-28T07:14:33.689Z","",""
"request","36163c8f-b601-48cb-a5e4-3f2936a4ebd4","submitted","Admin ops bulk ms4blt6p-04","Guest request detail for Admin ops bulk ms4blt6p-04","en","lobby","Lobby","","2026-07-28T07:14:33.678Z","",""
"request","cb98ce5a-3b56-48fb-afd9-c0ad8b2080ec","submitted","Admin ops bulk ms4blt6p-03","Guest request detail for Admin ops bulk ms4blt6p-03","en","lobby","Lobby","","2026-07-28T07:14:33.667Z","",""
"request","a7f5acc2-3d40-416e-b0c9-ac1b75bb2b4c","submitted","Admin ops bulk ms4blt6p-02","Guest request detail for Admin ops bulk ms4blt6p-02","en","lobby","Lobby","","2026-07-28T07:14:33.654Z","",""
"request","3231f175-dcf0-426f-a366-887bc12caafa","submitted","Admin ops bulk ms4blt6p-01","Guest request detail for Admin ops bulk ms4blt6p-01","en","lobby","Lobby","","2026-07-28T07:14:33.637Z","",""
"request","18dca9fa-6d65-40bf-873c-f06b674c76e9","submitted","Admin ops bulk ms4blt6p-00","Guest request detail for Admin ops bulk ms4blt6p-00","en","lobby","Lobby","","2026-07-28T07:14:33.614Z","",""
"request","2b9f6de3-0eb9-4836-b0d6-ac012b4b977c","submitted","Admin ops towels ms4blryc","Guest request detail for Admin ops towels ms4blryc","en","lobby","Lobby","","2026-07-28T07:14:32.022Z","",""
"request","86dd04dc-98b1-4c40-951e-c9568cf7ffbd","submitted","Admin ops towels 1785222743313-5","Please bring two towels. Admin ops towels 1785222743313-5","en","lobby","Lobby","","2026-07-28T07:12:23.543Z","",""
"request","83e3d77b-622d-4a43-9a87-5b1810799fbd","submitted","Admin ops towels 1785222743040-4","Please bring two towels. Admin ops towels 1785222743040-4","en","lobby","Lobby","","2026-07-28T07:12:23.308Z","",""
"request","3938299d-bc15-42b9-847f-fc33c322bf41","submitted","Admin ops towels 1785222742807-3","Please bring two towels. Admin ops towels 1785222742807-3","en","lobby","Lobby","","2026-07-28T07:12:23.035Z","",""
"request","5ab3a026-e0a0-4451-ace0-4f56eee67746","submitted","Admin ops towels 1785222742584-2","Please bring two towels. Admin ops towels 1785222742584-2","en","lobby","Lobby","","2026-07-28T07:12:22.804Z","",""
"request","437c0d29-41d7-4b34-9f70-3f9dfc6417a0","submitted","Admin ops towels 1785222742351-1","Please bring two towels. Admin ops towels 1785222742351-1","en","lobby","Lobby","","2026-07-28T07:12:22.579Z","",""
"request","715b9202-ef43-4dec-bcb7-5d5759b1ada0","submitted","Admin ops towels 1785222742122-0","Please bring two towels. Admin ops towels 1785222742122-0","en","lobby","Lobby","","2026-07-28T07:12:22.349Z","",""
"request","405232df-1137-4fba-9d5c-64cd9fb91580","submitted","Extra towels","Please bring two towels. Extra towels","en","lobby","Lobby","","2026-07-28T07:12:21.458Z","",""
"request","97aac1a9-e3ab-45cb-833f-7dd8db44c5c1","submitted","Extra towels","Please bring two towels. Extra towels","en","lobby","Lobby","","2026-07-28T07:12:20.065Z","",""
"request","4a1ab4cf-991b-4be5-baa4-f3e773f5797d","submitted","Extra towels","Please bring two towels. Extra towels","en","lobby","Lobby","Hotel Staff","2026-07-28T07:12:18.419Z","",""
"request","b8ac9719-f20c-4b6b-a5de-e1a6be221540","submitted","Admin ops bulk ms4aodmp-20","Guest request detail for Admin ops bulk ms4aodmp-20","en","lobby","Lobby","","2026-07-28T06:48:34.268Z","",""
"request","90495320-04f9-4350-b88a-8a3e127183c6","submitted","Admin ops bulk ms4aodmp-19","Guest request detail for Admin ops bulk ms4aodmp-19","en","lobby","Lobby","","2026-07-28T06:48:34.240Z","",""
"request","a1370998-3885-4601-8fe1-b7ea830b4f49","submitted","Admin ops bulk ms4aodmp-18","Guest request detail for Admin ops bulk ms4aodmp-18","en","lobby","Lobby","","2026-07-28T06:48:34.214Z","",""
"request","e654bfe8-da6c-41ce-9de4-1170673371da","submitted","Admin ops bulk ms4aodmp-17","Guest request detail for Admin ops bulk ms4aodmp-17","en","lobby","Lobby","","2026-07-28T06:48:34.185Z","",""
"request","1135e5a9-65d2-45a2-b7df-ef7c5edd5c3d","submitted","Admin ops bulk ms4aodmp-16","Guest request detail for Admin ops bulk ms4aodmp-16","en","lobby","Lobby","","2026-07-28T06:48:34.166Z","",""
"request","79b68efe-a0b0-43d3-8c88-909ce7e5e75e","submitted","Admin ops bulk ms4aodmp-15","Guest request detail for Admin ops bulk ms4aodmp-15","en","lobby","Lobby","","2026-07-28T06:48:34.117Z","",""
"request","fcdf87ef-531a-4da9-b841-c2ec6cc58de0","submitted","Admin ops bulk ms4aodmp-14","Guest request detail for Admin ops bulk ms4aodmp-14","en","lobby","Lobby","","2026-07-28T06:48:34.098Z","",""
"request","06a68b50-3302-462a-bc02-773f863642de","submitted","Admin ops bulk ms4aodmp-13","Guest request detail for Admin ops bulk ms4aodmp-13","en","lobby","Lobby","","2026-07-28T06:48:34.078Z","",""
"request","f4f36692-74f8-418d-954b-82015d6305ce","submitted","Admin ops bulk ms4aodmp-12","Guest request detail for Admin ops bulk ms4aodmp-12","en","lobby","Lobby","","2026-07-28T06:48:34.059Z","",""
"request","2899b25e-bb6d-4350-9a71-34f7f70a5d76","submitted","Admin ops bulk ms4aodmp-11","Guest request detail for Admin ops bulk ms4aodmp-11","en","lobby","Lobby","","2026-07-28T06:48:34.034Z","",""
"request","f7bd19e9-6a66-430a-8461-0397567f3a17","submitted","Admin ops bulk ms4aodmp-10","Guest request detail for Admin ops bulk ms4aodmp-10","en","lobby","Lobby","","2026-07-28T06:48:34.019Z","",""
"request","cc831c92-ea60-4b90-8148-41389f42ca4e","submitted","Admin ops bulk ms4aodmp-09","Guest request detail for Admin ops bulk ms4aodmp-09","en","lobby","Lobby","","2026-07-28T06:48:34.004Z","",""
"request","d3d15013-bdff-4d62-be1f-049bc4442f6f","submitted","Admin ops bulk ms4aodmp-08","Guest request detail for Admin ops bulk ms4aodmp-08","en","lobby","Lobby","","2026-07-28T06:48:33.982Z","",""
"request","7d65dd74-0cdd-425d-84a2-bec0ece74cae","submitted","Admin ops bulk ms4aodmp-07","Guest request detail for Admin ops bulk ms4aodmp-07","en","lobby","Lobby","","2026-07-28T06:48:33.957Z","",""
"request","d42d97d6-562f-46cd-9aa6-b20b71c1cd71","submitted","Admin ops bulk ms4aodmp-06","Guest request detail for Admin ops bulk ms4aodmp-06","en","lobby","Lobby","","2026-07-28T06:48:33.944Z","",""
"request","e9c36652-f216-4d64-a002-ea2f0a59451a","submitted","Admin ops bulk ms4aodmp-05","Guest request detail for Admin ops bulk ms4aodmp-05","en","lobby","Lobby","","2026-07-28T06:48:33.927Z","",""
"request","fd0c3f30-51af-4f2f-98f5-647eede86cdd","submitted","Admin ops bulk ms4aodmp-04","Guest request detail for Admin ops bulk ms4aodmp-04","en","lobby","Lobby","","2026-07-28T06:48:33.908Z","",""
"request","a45bf440-2c66-4982-9f18-39fa3e100d77","submitted","Admin ops bulk ms4aodmp-03","Guest request detail for Admin ops bulk ms4aodmp-03","en","lobby","Lobby","","2026-07-28T06:48:33.889Z","",""
"request","47fa32cb-8541-4760-b702-222825dec8b2","submitted","Admin ops bulk ms4aodmp-02","Guest request detail for Admin ops bulk ms4aodmp-02","en","lobby","Lobby","","2026-07-28T06:48:33.868Z","",""
"request","6c991e13-c634-41d0-a88f-3aba8e23c41a","submitted","Admin ops bulk ms4aodmp-01","Guest request detail for Admin ops bulk ms4aodmp-01","en","lobby","Lobby","","2026-07-28T06:48:33.845Z","",""
"request","4dacfb4a-30ee-451a-90ea-b10c0ec04c0b","submitted","Admin ops bulk ms4aodmp-00","Guest request detail for Admin ops bulk ms4aodmp-00","en","lobby","Lobby","","2026-07-28T06:48:33.818Z","",""
"request","a8de99fc-5b0b-4866-b961-bae8012ddde3","submitted","Admin ops towels ms4aobxx","Guest request detail for Admin ops towels ms4aobxx","en","lobby","Lobby","","2026-07-28T06:48:31.630Z","",""
"request","fc30ee7c-442f-4bc3-ac6e-f72e3e6514cf","submitted","Admin ops towels ms4alnpv","Guest request detail for Admin ops towels ms4alnpv","en","lobby","Lobby","","2026-07-28T06:46:26.916Z","",""
"request","74927efa-b031-4d5b-8816-d818ff40bfcd","submitted","Admin ops towels ms4aj76n","Guest request detail for Admin ops towels ms4aj76n","en","lobby","Lobby","","2026-07-28T06:44:32.177Z","",""
"request","54151747-3c88-4fd4-9e46-0615c72e33fc","submitted","Admin ops towels 1785221034803-5","Please bring two towels. Admin ops towels 1785221034803-5","en","lobby","Lobby","","2026-07-28T06:43:55.052Z","",""
"request","948d9e73-c2b4-47a7-a229-17ec5f523089","submitted","Admin ops towels 1785221034529-4","Please bring two towels. Admin ops towels 1785221034529-4","en","lobby","Lobby","","2026-07-28T06:43:54.798Z","",""
"request","5a7efb67-898b-45c0-989b-a0a494d01aba","submitted","Admin ops towels 1785221034298-3","Please bring two towels. Admin ops towels 1785221034298-3","en","lobby","Lobby","","2026-07-28T06:43:54.523Z","",""
"request","a2f66873-8ff2-4efe-b6c2-04cc7502ebf6","submitted","Admin ops towels 1785221034060-2","Please bring two towels. Admin ops towels 1785221034060-2","en","lobby","Lobby","","2026-07-28T06:43:54.293Z","",""
"request","18c00518-c93b-4413-947b-cf0ea3ec94fe","submitted","Admin ops towels 1785221033780-1","Please bring two towels. Admin ops towels 1785221033780-1","en","lobby","Lobby","","2026-07-28T06:43:54.053Z","",""
"request","c87fd5d5-c9f9-41ac-8098-9ac8dc06d449","submitted","Admin ops towels 1785221033518-0","Please bring two towels. Admin ops towels 1785221033518-0","en","lobby","Lobby","","2026-07-28T06:43:53.776Z","",""
"request","85a4c547-b4ae-4157-ac85-efa8c17d6628","submitted","Extra towels","Please bring two towels. Extra towels","en","lobby","Lobby","","2026-07-28T06:43:52.551Z","",""
"request","f64f8dcb-ddcd-46ba-8fed-296dd5575ded","submitted","Extra towels","Please bring two towels. Extra towels","en","lobby","Lobby","","2026-07-28T06:42:51.031Z","",""
"request","01843654-8d19-447e-83bb-c10a10683813","submitted","Extra towels","Please bring two towels. Extra towels","en","lobby","Lobby","Hotel Staff","2026-07-28T06:42:39.485Z","",""
"request","6328f3d2-ac06-49ba-8e7a-58c198b182d6","submitted","Extra towels ms49m2bi","Please bring two extra towels to the room.","en","lobby","Lobby","Hotel Manager","2026-07-28T06:18:46.459Z","",""
"request","cc6901d9-b9a5-442c-9a8b-a9a3cb863346","submitted","Extra towels ms49lzzl","Please bring two extra towels to the room.","en","lobby","Lobby","","2026-07-28T06:18:43.438Z","",""
"request","7702c3ab-1d8a-411b-bd16-d42dbc29e2bd","submitted","Extra towels ms49lpy8","Please bring two extra towels to the room.","en","lobby","Lobby","","2026-07-28T06:18:31.355Z","",""
"request","438ba25e-6d15-4195-921f-126df93d56a7","submitted","Extra towels ms49d7g9","Please bring two extra towels to the room.","en","lobby","Lobby","Hotel Manager","2026-07-28T06:11:53.189Z","",""
"request","37d86849-e5f8-4609-bf02-46044db7ceba","submitted","Extra towels ms49d53r","Please bring two extra towels to the room.","en","lobby","Lobby","","2026-07-28T06:11:50.160Z","",""
